order_id,product_id,product_name,category,quantity,price_per_unit,discount_percent,region,sales_channel,order_date,customer_id,customer_name,payment_method,order_status,sales_rep,total_price
ORD10699,PRD746,Show,Clothing,5,380.83,5,North,Wholesale,2025-02-09,CUST9561,John Perez,Cash,Cancelled,Jenny Holt,1808.9424999999999
ORD10700,PRD755,Really,Clothing,4,380.83,10,East,Wholesale,2025-05-10,CUST1062,Brenda Ward,Cash,Returned,John Anderson,1370.988
ORD10701,PRD581,Chair,Books,3,380.83,5,West,Online,2025-07-10,CUST5938,Mrs. Melanie Ross,PayPal,Cancelled,Ashley Swanson,1085.3654999999999
ORD10702,PRD980,Think,Electronics,5,380.83,15,West,Retail,2024-08-09,CUST1477,Tara Williams,Wire Transfer,Pending,Nicole Dickerson,1618.5275
ORD10703,PRD934,Plan,Clothing,3,380.83,20,South,Retail,2025-03-14,CUST9149,James Hopkins,Wire Transfer,Pending,Mia Chen,913.9920000000001
ORD10704,PRD378,Sign,Toys,9,380.83,15,West,Online,2025-07-01,CUST4641,Tina Gomez,Cash,Returned,Rachael Martin,2913.3495
ORD10705,PRD562,Keep,Electronics,4,380.83,15,South,Retail,2024-08-14,CUST7967,Sara Cunningham,PayPal,Returned,Denise Jimenez,1294.822
ORD10706,PRD511,Treat,Toys,8,380.83,0,West,Online,2024-11-12,CUST7450,Bill Lopez,Cash,Cancelled,Audrey Lowery,3046.64
ORD10707,PRD565,Democrat,Furniture,8,380.83,5,West,Retail,2024-12-29,CUST6818,Joseph Oliver,Cash,Pending,Joseph Francis,2894.3079999999995
ORD10708,PRD251,Should,Clothing,2,380.83,0,South,Wholesale,2025-05-01,CUST6664,Shari Gamble,PayPal,Pending,John Lane,761.66
ORD10709,PRD163,Likely,Books,3,380.83,20,South,Wholesale,2025-07-13,CUST6634,Juan Parsons,PayPal,Pending,Alexis Ortiz,913.9920000000001
ORD10710,PRD390,Remain,Books,9,380.83,20,North,Wholesale,2024-11-05,CUST1282,Stephanie Gray,Cash,Returned,Jacob Montoya,2741.976
ORD10711,PRD262,Picture,Furniture,7,380.83,10,West,Retail,2024-08-08,CUST6807,Mr. Daniel Tyler,PayPal,Returned,Angela Ward,2399.229
ORD10712,PRD443,Traditional,Clothing,8,380.83,10,West,Wholesale,2024-08-14,CUST4387,Keith Hayden,Cash,Cancelled,Mary Martinez,2741.976
ORD10713,PRD166,Reach,Furniture,2,380.83,5,North,Wholesale,2024-11-17,CUST2973,Francisco Stephenson,Wire Transfer,Returned,Daniel Parker,723.5769999999999
ORD10714,PRD779,Number,Toys,7,380.83,15,North,Online,2025-08-03,CUST4761,Monica Franklin,Cash,Completed,Ashley Allen,2265.9384999999997
ORD10715,PRD347,These,Clothing,6,380.83,15,West,Wholesale,2025-06-16,CUST9617,Dustin Underwood,PayPal,Pending,Tracy Moore,1942.233
ORD10716,PRD681,Dream,Furniture,3,380.83,15,West,Online,2025-06-10,CUST8874,Mrs. Hannah Brown,Wire Transfer,Cancelled,Karen Hill,971.1165
ORD10717,PRD196,Including,Toys,1,380.83,0,North,Wholesale,2024-08-20,CUST6399,Tiffany Shaw,Credit Card,Returned,Miss Sarah Orozco,380.83
ORD10718,PRD294,Front,Books,6,380.83,0,South,Wholesale,2025-06-08,CUST6461,Andrew Garcia,Credit Card,Completed,Mary Martin,2284.98
ORD10719,PRD868,Almost,Furniture,5,380.83,10,North,Retail,2024-11-10,CUST2532,Robert Medina,PayPal,Cancelled,Tricia Sanchez,1713.735
ORD10720,PRD879,Individual,Electronics,9,380.83,5,East,Online,2024-08-07,CUST6007,Marissa Grant MD,Wire Transfer,Cancelled,Tracy Davis,3256.0964999999997
ORD10721,PRD823,Yes,Books,3,380.83,0,South,Wholesale,2025-04-30,CUST7086,Eric Schneider,Wire Transfer,Completed,Amanda Phillips,1142.49
ORD10722,PRD817,Market,Furniture,8,380.83,20,West,Online,2024-11-08,CUST6996,Troy Mack,Wire Transfer,Completed,Benjamin Bradley,2437.312
ORD10723,PRD490,Service,Books,1,380.83,10,East,Retail,2025-05-17,CUST7993,Alicia Martin,Cash,Pending,Stephen Davis,342.747
ORD10724,PRD521,His,Books,9,380.83,5,East,Retail,2025-01-20,CUST4916,Derrick Mejia,Cash,Returned,Christina Glover,3256.0964999999997
ORD10725,PRD224,Garden,Clothing,1,380.83,5,South,Online,2024-08-11,CUST1428,Aaron Butler,PayPal,Completed,Nicholas Hayes,361.78849999999994
ORD10726,PRD748,Both,Furniture,9,380.83,5,West,Online,2025-08-06,CUST6781,Robin Moore,Wire Transfer,Cancelled,Sherry Reynolds,3256.0964999999997
ORD10727,PRD233,Strong,Furniture,4,380.83,10,West,Online,2025-06-04,CUST8363,Emily Jennings,Credit Card,Returned,Leah Hall,1370.988
ORD10728,PRD541,Concern,Furniture,9,380.83,20,West,Wholesale,2024-11-02,CUST5635,Mary Brown,PayPal,Pending,Howard Barr,2741.976
ORD10729,PRD679,Rich,Furniture,5,380.83,5,South,Wholesale,2025-01-14,CUST4073,Mary James,Wire Transfer,Cancelled,Patricia Thompson,1808.9424999999999
ORD10730,PRD786,Together,Toys,9,380.83,5,East,Wholesale,2025-07-11,CUST8500,Kristine Bowers,PayPal,Cancelled,Anna Rosales,3256.0964999999997
ORD10731,PRD701,Right,Furniture,4,380.83,0,South,Wholesale,2025-03-01,CUST1743,Andrew Norton,Credit Card,Returned,Angela Bennett,1523.32
ORD10732,PRD859,Human,Clothing,1,380.83,10,North,Retail,2025-03-01,CUST5929,James Snyder,Credit Card,Pending,Dr. Kevin Walker,342.747
ORD10733,PRD262,However,Furniture,4,380.83,20,North,Retail,2024-12-10,CUST8459,David Conrad,Cash,Completed,Gregory Walker,1218.656
ORD10734,PRD697,Stay,Electronics,7,380.83,10,West,Retail,2025-05-06,CUST7563,Jonathan Rogers,PayPal,Returned,James Adams,2399.229
ORD10735,PRD676,Purpose,Clothing,2,380.83,5,South,Retail,2024-10-27,CUST3505,Linda Harper,Cash,Returned,Bryan Franklin,723.5769999999999
ORD10736,PRD510,Fill,Electronics,3,380.83,10,East,Wholesale,2024-11-23,CUST2479,Christian Hardy,PayPal,Cancelled,Dr. Edwin White,1028.241
ORD10737,PRD931,Change,Furniture,7,380.83,20,North,Online,2025-06-28,CUST1603,Christine Barnes,PayPal,Pending,Roberto Yu,2132.648
ORD10738,PRD963,Mother,Electronics,6,380.83,20,North,Online,2025-04-03,CUST5981,Shelia Carter,PayPal,Returned,Frank Bright,1827.9840000000002
ORD10739,PRD979,Believe,Books,1,380.83,0,West,Wholesale,2025-04-05,CUST3662,Tiffany Mitchell,Credit Card,Cancelled,Bryan Young,380.83
ORD10740,PRD167,Decision,Toys,6,380.83,10,West,Retail,2025-05-24,CUST6314,Michael Huber,Wire Transfer,Cancelled,Katherine Larson,2056.482
ORD10741,PRD709,Adult,Furniture,9,380.83,15,South,Wholesale,2025-01-27,CUST9383,Nicole Richardson,PayPal,Pending,Gavin Weber,2913.3495
ORD10742,PRD143,Wide,Electronics,1,380.83,20,North,Retail,2025-05-27,CUST1770,Christopher Morales,Cash,Returned,Paula Peterson,304.664
ORD10743,PRD920,Light,Toys,7,380.83,15,West,Retail,2025-01-13,CUST7800,Mr. Antonio Smith DVM,Credit Card,Pending,Brittany Richards,2265.9384999999997
ORD10744,PRD711,Police,Electronics,3,380.83,15,South,Wholesale,2025-04-21,CUST6586,Katherine Farrell,Wire Transfer,Completed,Lucas Delacruz,971.1165
ORD10745,PRD792,Recently,Clothing,6,380.83,5,West,Wholesale,2024-10-24,CUST1755,Sean Wilson,PayPal,Cancelled,Maria Walton,2170.7309999999998
ORD10746,PRD191,Military,Furniture,1,380.83,0,West,Wholesale,2024-08-26,CUST9554,Sandra Cook,Wire Transfer,Pending,Jason Torres,380.83
ORD10747,PRD247,Short,Furniture,6,380.83,5,East,Wholesale,2025-02-23,CUST4105,Shawna Roberts,Cash,Returned,Erica Ramirez,2170.7309999999998
ORD10748,PRD621,Shake,Toys,3,380.83,20,South,Retail,2024-10-03,CUST7558,Jessica Smith,Cash,Returned,Karen Davis,913.9920000000001
ORD10749,PRD185,Family,Books,3,380.83,0,North,Wholesale,2025-05-31,CUST6643,Matthew Martin,Cash,Completed,Diana Matthews,1142.49
ORD10750,PRD404,Think,Toys,5,380.83,0,South,Retail,2024-08-18,CUST5610,Dr. Philip Cole DDS,Cash,Pending,Stephanie Kennedy,1904.1499999999999
ORD10751,PRD839,Your,Toys,5,380.83,20,South,Retail,2025-05-02,CUST6964,Robin Turner,Credit Card,Cancelled,Brian Patel,1523.32
ORD10752,PRD963,Health,Electronics,9,380.83,0,West,Wholesale,2025-01-10,CUST3349,Tina James,PayPal,Pending,Michael Ross,3427.47
ORD10753,PRD266,High,Toys,4,380.83,0,West,Wholesale,2025-04-07,CUST5935,Gregory Brock,Credit Card,Completed,Jody Adams,1523.32
ORD10754,PRD196,World,Electronics,5,380.83,5,North,Wholesale,2025-01-21,CUST9439,Scott Craig,Wire Transfer,Returned,Chad Cook,1808.9424999999999
ORD10755,PRD653,Sort,Toys,2,380.83,0,West,Wholesale,2025-03-23,CUST6320,Maria Burke,Cash,Pending,Laura Bird,761.66
ORD10756,PRD571,Land,Toys,3,380.83,5,East,Wholesale,2024-08-17,CUST7265,Michael Myers,Wire Transfer,Completed,Angela Baker,1085.3654999999999
ORD10757,PRD519,Like,Clothing,1,380.83,0,North,Online,2025-03-21,CUST3020,Timothy Clark,PayPal,Cancelled,John Davis,380.83
ORD10758,PRD926,Somebody,Clothing,8,380.83,15,North,Wholesale,2024-10-18,CUST4717,Zachary Arnold,Cash,Returned,Elizabeth Brandt,2589.644
ORD10759,PRD631,Rest,Clothing,9,380.83,15,East,Online,2024-11-23,CUST9051,Ryan Garrison,PayPal,Cancelled,Laurie Torres,2913.3495
ORD10760,PRD931,Special,Books,4,380.83,5,South,Retail,2024-10-12,CUST5246,Justin Howard,Cash,Returned,Matthew Valencia,1447.1539999999998
ORD10761,PRD393,Seven,Electronics,8,380.83,10,North,Wholesale,2024-10-14,CUST3130,Emily Garcia,Cash,Returned,Timothy Pruitt,2741.976
ORD10762,PRD720,Service,Clothing,5,380.83,15,East,Retail,2025-04-30,CUST2059,Tristan Kramer,Wire Transfer,Completed,Charles Marquez,1618.5275
ORD10763,PRD159,Find,Books,2,380.83,0,North,Online,2025-06-13,CUST8868,Jeremiah Wall,Wire Transfer,Completed,Samuel Martinez,761.66
ORD10764,PRD360,Character,Furniture,2,380.83,10,South,Retail,2025-02-10,CUST9722,Stacey Steele,Credit Card,Cancelled,Phillip Costa,685.494
ORD10765,PRD482,Development,Clothing,2,380.83,15,South,Wholesale,2024-12-10,CUST5780,Christopher Grant,Cash,Pending,Timothy Pitts,647.411
ORD10766,PRD853,Live,Toys,5,380.83,15,East,Wholesale,2025-03-09,CUST1887,Mark Davidson,Wire Transfer,Returned,Misty Arnold,1618.5275
ORD10767,PRD964,Class,Toys,8,380.83,10,West,Retail,2024-10-01,CUST7046,Michelle Griffin,Cash,Pending,Maria Williams,2741.976
ORD10768,PRD996,Culture,Furniture,1,380.83,10,West,Retail,2025-06-14,CUST8290,Michael Petersen DVM,Wire Transfer,Pending,Carolyn Kelly,342.747
ORD10769,PRD680,Issue,Toys,1,380.83,0,East,Retail,2024-12-26,CUST1700,Tyler Singh,Credit Card,Returned,Shawn Cervantes MD,380.83
ORD10770,PRD410,Accept,Clothing,3,380.83,20,South,Wholesale,2025-06-16,CUST5779,Thomas Hatfield,PayPal,Completed,Jennifer Carr,913.9920000000001
ORD10771,PRD686,Campaign,Books,2,380.83,5,North,Online,2025-04-28,CUST9819,Jennifer Cobb DDS,Cash,Returned,Lauren Sheppard,723.5769999999999
ORD10772,PRD580,Product,Books,9,380.83,20,South,Wholesale,2024-09-12,CUST4359,Jordan Perez,Wire Transfer,Completed,Caitlin Woodard,2741.976
ORD10773,PRD916,Learn,Electronics,8,380.83,0,East,Retail,2025-07-22,CUST8878,Ashley Rodriguez,Wire Transfer,Returned,Rodney Quinn,3046.64
ORD10774,PRD345,Quite,Clothing,5,380.83,10,East,Online,2024-10-08,CUST9548,Daniel Murphy,Wire Transfer,Pending,Tina Payne,1713.735
ORD10775,PRD805,Remember,Electronics,3,380.83,10,West,Online,2025-05-22,CUST5249,Randy Snyder,PayPal,Completed,Michael Franklin,1028.241
ORD10776,PRD394,Situation,Electronics,8,380.83,20,East,Wholesale,2024-10-19,CUST5114,Timothy Thomas,PayPal,Returned,Marvin Diaz,2437.312
ORD10777,PRD157,Magazine,Electronics,7,380.83,0,West,Wholesale,2024-11-19,CUST5788,Cameron Thornton,Cash,Cancelled,Edward Gomez,2665.81
ORD10778,PRD642,Population,Furniture,8,380.83,15,South,Wholesale,2024-09-24,CUST6704,Jennifer Foster,Cash,Completed,Joseph Thomas Jr.,2589.644
ORD10779,PRD882,Nation,Furniture,1,380.83,5,East,Online,2025-01-11,CUST1987,Richard Baxter,Cash,Cancelled,Elizabeth Holland,361.78849999999994
ORD10780,PRD835,Return,Clothing,7,380.83,10,South,Online,2024-10-27,CUST1550,Carla Esparza,PayPal,Returned,Patricia Solis,2399.229
ORD10781,PRD720,Bar,Furniture,3,380.83,5,North,Wholesale,2025-03-12,CUST1561,William Calhoun,Wire Transfer,Cancelled,Daniel James,1085.3654999999999
ORD10782,PRD637,Enjoy,Clothing,3,380.83,0,West,Wholesale,2024-10-01,CUST6978,Justin Rhodes,Credit Card,Cancelled,Jorge Barnes,1142.49
ORD10783,PRD202,Single,Electronics,1,380.83,20,East,Wholesale,2025-04-24,CUST5518,Ashley Arnold,PayPal,Pending,John Allen,304.664
ORD10784,PRD842,Range,Electronics,7,380.83,0,East,Wholesale,2025-05-27,CUST6822,Leah Wright,PayPal,Completed,Erica Clark,2665.81
ORD10785,PRD574,Ball,Books,6,380.83,10,North,Online,2025-05-23,CUST4940,Dawn Harper,Cash,Returned,Malik Griffin,2056.482
ORD10786,PRD337,Couple,Furniture,4,380.83,5,North,Online,2025-01-21,CUST4505,Michelle Austin,Wire Transfer,Cancelled,Alison Smith,1447.1539999999998
ORD10787,PRD313,Process,Furniture,9,380.83,10,South,Retail,2024-10-21,CUST6123,Paul Taylor,PayPal,Returned,Traci Brock,3084.723
ORD10788,PRD276,Prepare,Furniture,5,380.83,15,North,Retail,2025-08-02,CUST8530,Kristen Evans,Credit Card,Cancelled,Kevin Compton,1618.5275
ORD10789,PRD796,Husband,Electronics,9,380.83,5,North,Wholesale,2025-06-13,CUST3051,Olivia Adams,Wire Transfer,Completed,James Foster,3256.0964999999997
ORD10790,PRD435,Piece,Electronics,9,380.83,5,South,Wholesale,2024-08-23,CUST6202,Tina Hill,PayPal,Cancelled,Breanna Hall,3256.0964999999997
ORD10791,PRD444,Direction,Furniture,8,380.83,10,South,Wholesale,2024-12-04,CUST8577,Wesley Smith,Cash,Cancelled,Kathleen Williams PhD,2741.976
ORD10792,PRD988,Yes,Furniture,6,380.83,0,North,Online,2025-06-14,CUST8042,Dr. Christopher Turner,Credit Card,Cancelled,Anthony Taylor,2284.98
ORD10793,PRD722,Month,Electronics,4,380.83,0,South,Wholesale,2024-08-29,CUST3761,Ian Preston,Wire Transfer,Returned,Jacob Jones,1523.32
ORD10794,PRD327,He,Furniture,1,380.83,15,North,Online,2025-05-02,CUST4619,Courtney Grant,PayPal,Returned,Madison Allen,323.7055
ORD10795,PRD974,Staff,Electronics,4,380.83,20,North,Online,2025-05-05,CUST3455,Leslie Green,PayPal,Pending,Mark Hanna,1218.656
ORD10796,PRD386,Blue,Furniture,1,380.83,5,South,Wholesale,2025-02-23,CUST7550,Angela Smith,PayPal,Cancelled,Dwayne Ruiz,361.78849999999994
ORD10797,PRD987,Back,Books,1,380.83,0,West,Wholesale,2024-11-06,CUST4027,Brooke Charles DDS,Cash,Pending,Ronald Johnson,380.83
ORD10798,PRD608,Marriage,Electronics,7,380.83,0,North,Retail,2025-06-23,CUST5319,Michael West,Cash,Completed,Paul Thomas,2665.81
ORD10799,PRD300,Unit,Furniture,1,380.83,10,South,Retail,2024-10-07,CUST1323,Austin Reese,PayPal,Pending,Mathew Rice,342.747
ORD10800,PRD458,One,Furniture,1,380.83,20,North,Wholesale,2024-08-08,CUST8362,Erica Wong,Wire Transfer,Returned,Dan Ramirez,304.664
ORD10801,PRD838,These,Books,2,380.83,20,South,Wholesale,2025-07-14,CUST9425,Tina Lambert,Wire Transfer,Completed,Sandra Rosales,609.328
ORD10802,PRD715,Cultural,Toys,7,380.83,0,North,Wholesale,2025-01-10,CUST1885,James Thomas,PayPal,Completed,Nicole Buck,2665.81
ORD10803,PRD878,Truth,Electronics,1,380.83,10,North,Wholesale,2024-09-18,CUST3160,Mackenzie Austin,Cash,Pending,Raven Zuniga,342.747
ORD10804,PRD465,No,Clothing,5,380.83,5,East,Online,2024-11-10,CUST9140,Katherine Ellison,Credit Card,Completed,Jason Howell,1808.9424999999999
ORD10805,PRD868,Bit,Electronics,1,380.83,15,North,Wholesale,2025-05-13,CUST1842,Joshua Barrett,PayPal,Cancelled,Kimberly Smith,323.7055
ORD10806,PRD633,Hospital,Books,4,380.83,0,South,Online,2024-10-06,CUST6109,Beth Sanchez,PayPal,Pending,Chelsea Guzman,1523.32
ORD10807,PRD403,Strong,Furniture,5,380.83,20,East,Online,2024-08-09,CUST5458,Joseph Hamilton,Credit Card,Pending,Laurie Sanchez,1523.32
ORD10808,PRD840,Area,Toys,9,380.83,15,West,Online,2025-08-04,CUST3363,Kurt Wiley,PayPal,Pending,Nicole Allen,2913.3495
ORD10809,PRD331,Deal,Electronics,5,380.83,20,East,Retail,2025-06-13,CUST3423,Matthew Soto,PayPal,Pending,Rebekah Anderson,1523.32
ORD10810,PRD986,Citizen,Clothing,2,380.83,10,West,Wholesale,2025-04-05,CUST4044,Kayla Werner,PayPal,Cancelled,Travis Shepard PhD,685.494
ORD10811,PRD656,Clear,Electronics,8,380.83,20,West,Wholesale,2024-10-04,CUST8494,Mrs. Wendy Kelly,Credit Card,Cancelled,Linda Wells,2437.312
ORD10812,PRD375,Room,Books,5,380.83,5,West,Wholesale,2025-07-14,CUST6830,Gail Morrison,Cash,Cancelled,Brandon Miles,1808.9424999999999
ORD10813,PRD341,Marriage,Furniture,1,380.83,15,East,Retail,2025-03-23,CUST5800,Jerry Bishop,Cash,Pending,Benjamin Peck,323.7055
ORD10814,PRD899,Product,Books,5,380.83,10,West,Online,2025-04-09,CUST4080,Joseph Greene,Cash,Cancelled,Lisa Wilson,1713.735
ORD10815,PRD803,Anyone,Toys,9,380.83,0,East,Online,2025-03-25,CUST2939,Jacob Nunez,PayPal,Pending,Wyatt Glenn,3427.47
ORD10816,PRD413,Course,Electronics,4,380.83,20,South,Wholesale,2025-07-10,CUST7758,Ashley Miller,PayPal,Pending,Derrick Taylor,1218.656
ORD10817,PRD192,Hold,Electronics,9,380.83,5,South,Wholesale,2024-08-21,CUST8237,John Griffin,PayPal,Returned,William Perez,3256.0964999999997
ORD10818,PRD941,Deep,Clothing,8,380.83,0,East,Retail,2025-06-12,CUST1111,Blake Barnett MD,PayPal,Completed,Richard Williams,3046.64
ORD10819,PRD498,Worry,Clothing,8,380.83,10,East,Wholesale,2024-09-28,CUST2403,Theresa Rodriguez,PayPal,Completed,Thomas Erickson,2741.976
ORD10820,PRD717,Question,Books,8,380.83,5,South,Wholesale,2025-03-14,CUST9535,Maria Rowland,Credit Card,Cancelled,Eric Stephenson,2894.3079999999995
ORD10821,PRD370,Cost,Electronics,5,380.83,15,North,Wholesale,2025-07-18,CUST2664,Melinda Kennedy,Wire Transfer,Cancelled,Julie Taylor,1618.5275
ORD10822,PRD541,Those,Clothing,7,380.83,0,South,Online,2024-10-11,CUST7813,Julie Reed,Cash,Cancelled,Tina Roberts,2665.81
ORD10823,PRD828,Commercial,Electronics,8,380.83,15,East,Online,2025-06-20,CUST1343,Michael Hansen,Cash,Cancelled,Rebecca Cole,2589.644
ORD10824,PRD639,Letter,Clothing,1,380.83,10,North,Online,2024-11-07,CUST6089,Brandon Adams,Cash,Returned,Anthony Preston,342.747
ORD10825,PRD180,Never,Books,9,380.83,10,East,Retail,2025-04-26,CUST7024,Tina Blackburn,Cash,Returned,Michael Reynolds,3084.723
ORD10826,PRD105,News,Furniture,7,380.83,10,North,Online,2024-11-06,CUST8089,Katherine Gomez,PayPal,Cancelled,Kelsey Parker,2399.229
ORD10827,PRD961,Teacher,Furniture,5,380.83,15,South,Online,2024-11-03,CUST8329,Christine Willis,Cash,Cancelled,Kathryn Reyes,1618.5275
ORD10828,PRD734,Answer,Furniture,8,380.83,15,West,Retail,2025-06-16,CUST1465,Nicole Pierce,Wire Transfer,Returned,Natalie Sanchez,2589.644
ORD10829,PRD745,Newspaper,Furniture,2,380.83,0,West,Online,2025-03-03,CUST1747,Michael Benjamin,PayPal,Completed,Kristen Aguilar,761.66
ORD10830,PRD151,Beat,Books,9,380.83,10,North,Online,2025-06-26,CUST3738,Mark Allen,Credit Card,Cancelled,Jeffrey Mays,3084.723
ORD10831,PRD677,Fish,Toys,8,380.83,15,North,Retail,2025-03-13,CUST2341,Keith Harding,Wire Transfer,Completed,Misty Ryan,2589.644
ORD10832,PRD335,Important,Furniture,6,380.83,15,South,Wholesale,2025-03-10,CUST8497,Matthew Hughes,Wire Transfer,Completed,Alexa Taylor,1942.233
ORD10833,PRD936,Up,Electronics,4,380.83,0,North,Retail,2025-04-04,CUST8022,Russell Thompson,PayPal,Pending,Nancy Jackson,1523.32
ORD10834,PRD876,Instead,Clothing,6,380.83,5,West,Online,2025-07-30,CUST1499,Traci Thomas,PayPal,Cancelled,Danielle Nichols,2170.7309999999998
ORD10835,PRD935,War,Clothing,7,380.83,15,West,Online,2025-07-26,CUST1188,Joel Wade,Cash,Cancelled,Joe Stewart,2265.9384999999997
ORD10836,PRD625,Spring,Clothing,8,380.83,0,West,Online,2024-09-11,CUST4808,Katie Miller,Cash,Cancelled,John Atkins,3046.64
ORD10837,PRD473,Military,Furniture,1,380.83,5,East,Wholesale,2024-10-23,CUST2339,Jacob Simmons,Credit Card,Cancelled,Gary Hunter,361.78849999999994
ORD10838,PRD846,Serve,Toys,1,380.83,15,North,Retail,2025-07-10,CUST1439,Jennifer Lutz,Wire Transfer,Cancelled,Jason Kelly,323.7055
ORD10839,PRD484,Identify,Clothing,2,380.83,5,West,Wholesale,2025-04-17,CUST9939,Brian Hines,Credit Card,Cancelled,Ryan Miller,723.5769999999999
ORD10840,PRD137,Have,Clothing,8,380.83,5,East,Retail,2024-12-13,CUST9670,Kyle Branch,Cash,Cancelled,Felicia Erickson,2894.3079999999995
ORD10841,PRD113,Human,Toys,9,380.83,10,North,Online,2025-02-03,CUST8206,Edwin Jordan,PayPal,Pending,Richard Ford,3084.723
ORD10842,PRD634,Play,Electronics,1,380.83,10,North,Retail,2024-10-14,CUST4503,Jeffrey Jordan,Cash,Returned,Robin Pacheco,342.747
ORD10843,PRD288,Note,Toys,9,380.83,15,North,Online,2025-07-12,CUST2787,Kayla Martinez,Cash,Cancelled,Daniel James,2913.3495
ORD10844,PRD382,Technology,Books,8,380.83,0,North,Wholesale,2024-08-12,CUST9154,Donald Tran,PayPal,Returned,Angela Holland,3046.64
ORD10845,PRD160,That,Toys,1,380.83,5,North,Online,2024-11-20,CUST8383,Deborah Harvey,PayPal,Returned,Laura Thomas DDS,361.78849999999994
ORD10846,PRD125,Stand,Furniture,5,380.83,5,North,Online,2025-04-22,CUST7011,Tamara Gonzales,PayPal,Pending,Anthony Zuniga,1808.9424999999999
ORD10847,PRD788,Movement,Electronics,4,380.83,5,West,Online,2024-09-22,CUST8320,Kimberly Delacruz,PayPal,Returned,Tony Casey DDS,1447.1539999999998
ORD10848,PRD613,Against,Toys,6,380.83,20,South,Retail,2025-03-11,CUST8296,Lucas Price,Credit Card,Completed,Luis Robinson,1827.9840000000002
ORD10849,PRD314,Chance,Furniture,7,380.83,10,North,Retail,2025-03-18,CUST9223,Jennifer Harris,Cash,Pending,Julia Fox,2399.229
ORD10850,PRD235,While,Toys,2,380.83,5,West,Wholesale,2024-09-29,CUST1430,Kelsey Stanley,Wire Transfer,Pending,Tanya Wong,723.5769999999999
ORD10851,PRD944,Add,Electronics,3,380.83,0,North,Retail,2024-10-13,CUST9910,Dr. April Scott MD,Credit Card,Returned,Stacey Morales,1142.49
ORD10852,PRD318,Test,Toys,6,380.83,20,East,Wholesale,2025-06-13,CUST6338,Bryce Garcia,Cash,Pending,Valerie Allen,1827.9840000000002
ORD10853,PRD246,Model,Toys,1,380.83,20,West,Retail,2024-12-03,CUST6239,Danny Wilson,Wire Transfer,Completed,Benjamin Schwartz,304.664
ORD10854,PRD210,Among,Books,7,380.83,20,East,Online,2025-05-01,CUST6364,Vicki Richards,Credit Card,Completed,Eric Williams,2132.648
ORD10855,PRD902,Eye,Clothing,6,380.83,15,South,Retail,2024-08-28,CUST6042,Laura Lane,PayPal,Completed,Melissa Rojas,1942.233
ORD10856,PRD438,Possible,Clothing,8,380.83,0,West,Retail,2025-05-18,CUST1804,Jason Meyer,PayPal,Returned,Christina Ponce,3046.64
ORD10857,PRD510,Or,Books,9,380.83,20,East,Retail,2024-09-10,CUST7624,Guy Lewis,Credit Card,Returned,Rebecca Moore,2741.976
ORD10858,PRD912,Likely,Clothing,8,380.83,20,North,Online,2024-10-28,CUST2145,Connor Adams,Wire Transfer,Returned,Michael Mckinney,2437.312
ORD10859,PRD355,Treat,Toys,5,380.83,10,East,Online,2024-09-18,CUST1250,Carmen Smith,Cash,Completed,Ashley Marsh,1713.735
ORD10860,PRD461,Action,Furniture,2,380.83,20,South,Wholesale,2025-05-12,CUST3533,Dr. Tanner Wallace,Credit Card,Cancelled,Marie Garcia,609.328
ORD10861,PRD574,Human,Toys,5,380.83,10,West,Retail,2024-11-27,CUST3478,Victoria Solis,Credit Card,Cancelled,Jack Green,1713.735
ORD10862,PRD420,Summer,Books,7,380.83,0,North,Wholesale,2025-06-25,CUST9924,Susan Nichols,Wire Transfer,Cancelled,Jessica Mcgee,2665.81
ORD10863,PRD643,Near,Clothing,8,380.83,15,East,Online,2024-10-28,CUST9488,Casey Savage,Cash,Pending,William Carson,2589.644
ORD10864,PRD414,Across,Clothing,9,380.83,10,South,Retail,2024-11-23,CUST1752,Ruben Estrada,Wire Transfer,Returned,George James,3084.723
ORD10865,PRD761,Suddenly,Clothing,4,380.83,15,East,Retail,2025-03-17,CUST2491,Michelle Ross,PayPal,Returned,Thomas Fowler,1294.822
ORD10866,PRD143,Reduce,Toys,1,380.83,0,East,Retail,2025-03-28,CUST1900,Meagan Valdez,PayPal,Completed,Paul Johnson,380.83
ORD10867,PRD691,Range,Books,8,380.83,0,East,Wholesale,2025-03-21,CUST7135,Jennifer Peterson,Credit Card,Cancelled,Calvin Porter,3046.64
ORD10868,PRD572,Stay,Books,3,380.83,0,North,Online,2025-03-30,CUST5491,Andrew Blackwell,Wire Transfer,Cancelled,Matthew Norris,1142.49
ORD10869,PRD752,Out,Furniture,4,380.83,0,North,Online,2024-11-07,CUST6531,Joyce Li,Credit Card,Completed,Wanda Stevens,1523.32
ORD10870,PRD647,Many,Electronics,6,380.83,5,South,Online,2024-11-08,CUST2524,Jill Flores,Cash,Pending,Jorge Contreras,2170.7309999999998
ORD10871,PRD997,Safe,Toys,6,380.83,15,South,Retail,2025-02-03,CUST2692,Melissa Mccarthy,Cash,Completed,Gary Thornton,1942.233
ORD10872,PRD733,Concern,Clothing,1,380.83,5,East,Retail,2024-08-29,CUST9514,Katherine Choi,Wire Transfer,Returned,John Walters,361.78849999999994
ORD10873,PRD891,Education,Furniture,7,380.83,0,North,Wholesale,2025-03-15,CUST1040,Lisa Robertson,PayPal,Pending,Peter Davis,2665.81
